from,to,weight,geometry
5555975108,4441740781,119.53626661726491,"LINESTRING (112.8016492 -7.2849174, 112.801365 -7.2848465, 112.8011262 -7.284768, 112.8006132 -7.2846035)"
5555975109,5555975110,114.16507139904495,"LINESTRING (112.7998832 -7.2844434, 112.7998877 -7.2834167)"
5555975109,5555975111,36.62373191649905,"LINESTRING (112.7998832 -7.2844434, 112.8002152 -7.284438)"
5555975109,5560690854,151.67649797233395,"LINESTRING (112.7998832 -7.2844434, 112.7995981 -7.2844435, 112.7995437 -7.2844461, 112.7995283 -7.2844142, 112.7995257 -7.284371, 112.7995671 -7.2834233)"
5555975110,5555975109,114.16507139904495,"LINESTRING (112.7998877 -7.2834167, 112.7998832 -7.2844434)"
5555975110,5560915150,38.480459883512026,"LINESTRING (112.7998877 -7.2834167, 112.8002365 -7.2834094)"
5555975110,5560690854,35.36911165597706,"LINESTRING (112.7998877 -7.2834167, 112.7995671 -7.2834233)"
5555975110,5560915152,164.54903154893384,"LINESTRING (112.7998877 -7.2834167, 112.799896 -7.2819369)"
1682379719,1682379658,360.4088627310376,"LINESTRING (112.7866422 -7.2782022, 112.7898772 -7.2777458)"
5555975111,6402008175,8.668771334511304,"LINESTRING (112.8002152 -7.284438, 112.8002934 -7.2844302)"
5555975111,5555975112,96.63519110532147,"LINESTRING (112.8002152 -7.284438, 112.8002437 -7.2835694)"
5555975111,5555975109,36.62373191649905,"LINESTRING (112.8002152 -7.284438, 112.7998832 -7.2844434)"
5555975112,5560915150,17.808928649671977,"LINESTRING (112.8002437 -7.2835694, 112.8002365 -7.2834094)"
5555975112,5555975111,96.63519110532147,"LINESTRING (112.8002437 -7.2835694, 112.8002152 -7.284438)"
5555975112,6402008176,37.196752169715275,"LINESTRING (112.8002437 -7.2835694, 112.8005809 -7.2835745)"
839668691,838481589,20.066546443158675,"LINESTRING (112.7897764 -7.2793016, 112.7899555 -7.2792699)"
2108232682,6402008250,6.1898428636334755,"LINESTRING (112.7977261 -7.2818892, 112.7976731 -7.2819075)"
2108232682,2108366494,36.59078220905253,"LINESTRING (112.7977261 -7.2818892, 112.7977104 -7.2818638, 112.7977024 -7.2818334, 112.7977079 -7.2815656)"
839668716,1362426353,482.88903184722835,"LINESTRING (112.7858276 -7.2818661, 112.7859503 -7.28185, 112.7866459 -7.2816419, 112.7868714 -7.2815581, 112.7869471 -7.28152, 112.7872684 -7.2813607, 112.7874998 -7.2812459, 112.7883373 -7.2808156, 112.7885856 -7.2807073, 112.7886754 -7.2806674, 112.7887787 -7.2806189, 112.7889403 -7.2805257, 112.7893862 -7.2802889, 112.7895378 -7.2802071, 112.7896143 -7.280165, 112.7896813 -7.2801295, 112.7897962 -7.280073)"
1682379780,1682379658,73.13440475073033,"LINESTRING (112.7898813 -7.2784035, 112.7898772 -7.2777458)"
1682379780,10870385664,356.23233473691363,"LINESTRING (112.7898813 -7.2784035, 112.7890043 -7.2785265, 112.7866829 -7.2788484)"
1682379780,838481589,96.68729094799676,"LINESTRING (112.7898813 -7.2784035, 112.7899153 -7.2788183, 112.7899213 -7.2788921, 112.7899555 -7.2792699)"
2108593157,5560718909,16.09399024965917,"LINESTRING (112.7967897 -7.277746, 112.7967933 -7.27771, 112.7968118 -7.2776788, 112.7968418 -7.2776583, 112.7968778 -7.2776522)"
2108593157,5558759522,123.6667945562512,"LINESTRING (112.7967897 -7.277746, 112.7962435 -7.2771643, 112.7960255 -7.2769322)"
2108593157,12777683058,6.849083269149362,"LINESTRING (112.7967897 -7.277746, 112.7968488 -7.277727100000001)"
2108593160,6402008289,22.678623801767454,"LINESTRING (112.7965617 -7.2780006, 112.7965738 -7.2782042)"
2108593160,5558758197,209.6336446325853,"LINESTRING (112.7965617 -7.2780006, 112.7952053 -7.2793212)"
2108593160,5560718912,36.42896481695465,"LINESTRING (112.7965617 -7.2780006, 112.7967964 -7.2777701)"
839668745,839668691,20.718303224607133,"LINESTRING (112.7898059 -7.2794672, 112.7897596 -7.2794143, 112.789754 -7.2793947, 112.7897563 -7.2793748, 112.7897764 -7.2793016)"
839668745,6618422400,22.682778904289286,"LINESTRING (112.7898059 -7.2794672, 112.7896411 -7.2794913, 112.7896024 -7.2794966)"
839668753,1362426357,61.72873544174815,"LINESTRING (112.7898756 -7.2800347, 112.7899805 -7.28058)"
839668753,1362426353,9.738312804632988,"LINESTRING (112.7898756 -7.2800347, 112.7897962 -7.280073)"
839668753,2320318700,54.74551349366031,"LINESTRING (112.7898756 -7.2800347, 112.7902214 -7.2798196, 112.7902821 -7.2797801, 112.7902953 -7.2797719)"
6751564840,6751564841,8.217594065279638,"LINESTRING (112.7950182 -7.2762182, 112.7949437 -7.2762176)"
6751564840,6751564841,141.22354519025998,"LINESTRING (112.7950182 -7.2762182, 112.7950173 -7.2762814, 112.7951816 -7.2762842, 112.7951799 -7.2763813, 112.7947104 -7.2763733, 112.7947105 -7.2763664, 112.7946641 -7.2763659, 112.7946646 -7.2763173, 112.7947114 -7.2763177, 112.7947121 -7.2762748, 112.7949429 -7.2762787, 112.7949437 -7.2762176)"
6751564840,6751564841,19.574576647076327,"LINESTRING (112.7950182 -7.2762182, 112.7950193 -7.2761674, 112.7949449 -7.2761662, 112.7949438 -7.2762048, 112.7949437 -7.2762176)"
6751564840,5291764231,33.10125908779674,"LINESTRING (112.7950182 -7.2762182, 112.7950396 -7.2762156, 112.7950479 -7.2762135, 112.7950564 -7.2762089, 112.7950605 -7.2762039, 112.7950624 -7.2762004, 112.7950635 -7.2761954, 112.7950644 -7.2761484, 112.7950635 -7.2761436, 112.7950619 -7.2761392, 112.7950592 -7.2761346, 112.7950558 -7.2761308, 112.7950539 -7.2761291, 112.7950518 -7.276128, 112.7950485 -7.2761268, 112.7950443 -7.2761264, 112.79488 -7.2761195)"
6751564840,12777683047,14.897971822719729,"LINESTRING (112.7950182 -7.2762182, 112.7951341 -7.276287000000003)"
6751564841,6751564840,8.217594065279638,"LINESTRING (112.7949437 -7.2762176, 112.7950182 -7.2762182)"
6751564841,6751564840,19.574576647076327,"LINESTRING (112.7949437 -7.2762176, 112.7949438 -7.2762048, 112.7949449 -7.2761662, 112.7950193 -7.2761674, 112.7950182 -7.2762182)"
6751564841,6751564840,141.22354519026,"LINESTRING (112.7949437 -7.2762176, 112.7949429 -7.2762787, 112.7947121 -7.2762748, 112.7947114 -7.2763177, 112.7946646 -7.2763173, 112.7946641 -7.2763659, 112.7947105 -7.2763664, 112.7947104 -7.2763733, 112.7951799 -7.2763813, 112.7951816 -7.2762842, 112.7950173 -7.2762814, 112.7950182 -7.2762182)"
6751564841,5291764231,16.06831244394121,"LINESTRING (112.7949437 -7.2762176, 112.7949244 -7.2762176, 112.7949089 -7.2762156, 112.7949026 -7.2762132, 112.7948961 -7.2762095, 112.7948901 -7.2762049, 112.7948857 -7.2761999, 112.7948829 -7.2761954, 112.7948807 -7.276189, 112.7948801 -7.2761797, 112.79488 -7.2761195)"
6751564841,12777682933,26.044658286710487,"LINESTRING (112.7949437 -7.2762176, 112.7949635 -7.276451000000001)"
6751564842,6402008304,11.680701136520716,"LINESTRING (112.7959429 -7.2774015, 112.7960488 -7.2774015)"
6751564842,6751564843,14.74006988695677,"LINESTRING (112.7959429 -7.2774015, 112.7958094 -7.2773955)"
6751564842,6751564843,161.644415079195,"LINESTRING (112.7959429 -7.2774015, 112.7959422 -7.2774232, 112.7960932 -7.2774214, 112.7961766 -7.2775258, 112.7961169 -7.2776067, 112.795946 -7.2776022, 112.7959422 -7.2776648, 112.7958399 -7.2776619, 112.7958369 -7.2775992, 112.7956024 -7.2775962, 112.7955573 -7.2774769, 112.7956294 -7.2774113, 112.7958069 -7.2774143, 112.7958094 -7.2773955)"
6751564842,6751564843,28.07989271213402,"LINESTRING (112.7959429 -7.2774015, 112.795943 -7.2773405, 112.795815 -7.2773315, 112.7958094 -7.2773955)"
6751564842,12777682938,6.5987248926357145,"LINESTRING (112.7959429 -7.2774015, 112.7958875 -7.2773791)"
6751564843,6751564842,14.74006988695677,"LINESTRING (112.7958094 -7.2773955, 112.7959429 -7.2774015)"
6751564843,6751564842,28.07989271213402,"LINESTRING (112.7958094 -7.2773955, 112.795815 -7.2773315, 112.795943 -7.2773405, 112.7959429 -7.2774015)"
6751564843,6751564842,161.64441507919497,"LINESTRING (112.7958094 -7.2773955, 112.7958069 -7.2774143, 112.7956294 -7.2774113, 112.7955573 -7.2774769, 112.7956024 -7.2775962, 112.7958369 -7.2775992, 112.7958399 -7.2776619, 112.7959422 -7.2776648, 112.795946 -7.2776022, 112.7961169 -7.2776067, 112.7961766 -7.2775258, 112.7960932 -7.2774214, 112.7959422 -7.2774232, 112.7959429 -7.2774015)"
6751564843,5561000746,18.508045622625083,"LINESTRING (112.7958094 -7.2773955, 112.7956425 -7.2773783)"
6751564844,7687221255,30.470186095107476,"LINESTRING (112.7910693 -7.2770058, 112.7910656 -7.2772798)"
6751564844,6751564845,15.027136028932498,"LINESTRING (112.7910693 -7.2770058, 112.7910727 -7.2768707)"
6751564844,6751564845,17.362495279674533,"LINESTRING (112.7910693 -7.2770058, 112.791059 -7.2770067, 112.7910609 -7.2768727, 112.7910727 -7.2768707)"
6751564844,6751564846,22.462717751931223,"LINESTRING (112.7910693 -7.2770058, 112.7911228 -7.2770076, 112.7911218 -7.2770829, 112.791196 -7.2770836)"
6751564845,7687221253,0.6782900108177957,"LINESTRING (112.7910727 -7.2768707, 112.7910727 -7.2768646)"
6751564845,6751564844,15.027136028932498,"LINESTRING (112.7910727 -7.2768707, 112.7910693 -7.2770058)"
6751564845,6751564844,17.362495279674537,"LINESTRING (112.7910727 -7.2768707, 112.7910609 -7.2768727, 112.791059 -7.2770067, 112.7910693 -7.2770058)"
6751564845,6751564847,21.265013990359883,"LINESTRING (112.7910727 -7.2768707, 112.7911247 -7.2768736, 112.7911256 -7.2768115, 112.7912037 -7.2768112)"
6751564846,2110228000,17.10186078738344,"LINESTRING (112.791196 -7.2770836, 112.7911956 -7.2772374)"
6751564846,6751564847,30.30144555457047,"LINESTRING (112.791196 -7.2770836, 112.7912037 -7.2768112)"
6751564846,6751564847,251.0494672946648,"LINESTRING (112.791196 -7.2770836, 112.7912591 -7.2770848, 112.7912557 -7.2771292, 112.791599 -7.2773314, 112.7919424 -7.2771398, 112.7919638 -7.276746, 112.7916205 -7.2765226, 112.7912879 -7.2767035, 112.7912796 -7.2768137, 112.7912037 -7.2768112)"
6751564846,6751564844,22.462717751931223,"LINESTRING (112.791196 -7.2770836, 112.7911218 -7.2770829, 112.7911228 -7.2770076, 112.7910693 -7.2770058)"
6751564847,2108608254,13.04364968583139,"LINESTRING (112.7912037 -7.2768112, 112.7912047 -7.2766939)"
6751564847,6751564846,30.30144555457047,"LINESTRING (112.7912037 -7.2768112, 112.791196 -7.2770836)"
6751564847,6751564846,251.04946729466485,"LINESTRING (112.7912037 -7.2768112, 112.7912796 -7.2768137, 112.7912879 -7.2767035, 112.7916205 -7.2765226, 112.7919638 -7.276746, 112.7919424 -7.2771398, 112.791599 -7.2773314, 112.7912557 -7.2771292, 112.7912591 -7.2770848, 112.791196 -7.2770836)"
6751564847,6751564845,21.265013990359883,"LINESTRING (112.7912037 -7.2768112, 112.7911256 -7.2768115, 112.7911247 -7.2768736, 112.7910727 -7.2768707)"
6751564850,9186719867,12.661259190315786,"LINESTRING (112.793486 -7.2818314, 112.7935937 -7.281792)"
6751564850,6402008001,67.5409782089119,"LINESTRING (112.793486 -7.2818314, 112.7934229 -7.28186, 112.7933626 -7.2818766, 112.7928826 -7.2818573)"
6751564876,5558759550,30.33207296039744,"LINESTRING (112.7927084 -7.2804033, 112.792983 -7.280418)"
6751564876,5558759549,31.170372813919293,"LINESTRING (112.7927084 -7.2804033, 112.7926657 -7.280554, 112.7926587 -7.2805781, 112.792664 -7.2806007, 112.7927098 -7.280661)"
6751564876,5558759553,39.20219286008488,"LINESTRING (112.7927084 -7.2804033, 112.7926226 -7.2803957, 112.7925643 -7.2804153, 112.792427 -7.2805049, 112.7923939 -7.2805327)"
7874876495,7874876496,20.21245562681868,"LINESTRING (112.7973571 -7.2872702, 112.7973437 -7.2871875, 112.7973282 -7.2870907)"
7874876496,1365152961,50.818676744818994,"LINESTRING (112.7973282 -7.2870907, 112.7977858 -7.2870374)"
7874876496,7676453723,11.362404648788411,"LINESTRING (112.7973282 -7.2870907, 112.7972261 -7.2871043)"
7874876496,7874876495,20.21245562681868,"LINESTRING (112.7973282 -7.2870907, 112.7973437 -7.2871875, 112.7973571 -7.2872702)"
5560915092,5560915096,51.379058074637065,"LINESTRING (112.8010522 -7.277016, 112.8015158 -7.277061)"
5560915092,5560915096,83.15794007393734,"LINESTRING (112.8010522 -7.277016, 112.8010384 -7.2771308, 112.8010401 -7.2771498, 112.8010468 -7.2771647, 112.801057 -7.2771795, 112.8010766 -7.27719, 112.8010999 -7.2771964, 112.8014012 -7.2772333, 112.8014344 -7.2772273, 112.8014592 -7.2772166, 112.8014796 -7.2772027, 112.80149 -7.2771824, 112.8014964 -7.2771561, 112.8015158 -7.277061)"
5560915092,5560915093,15.527878555267211,"LINESTRING (112.8010522 -7.277016, 112.8009128 -7.2769965)"
5560915093,5560915092,15.527878555267211,"LINESTRING (112.8009128 -7.2769965, 112.8010522 -7.277016)"
5560915093,5563912236,72.15947571850148,"LINESTRING (112.8009128 -7.2769965, 112.8009688 -7.2773049, 112.8010297 -7.277635)"
5560915093,6877565876,75.53798267219219,"LINESTRING (112.8009128 -7.2769965, 112.8009047 -7.276952, 112.8008115 -7.2764945, 112.8007851 -7.2763292)"
5560915093,4472152447,62.651161134318755,"LINESTRING (112.8009128 -7.2769965, 112.8007347 -7.276991, 112.8003458 -7.2769644)"
5560915096,5560915092,51.379058074637065,"LINESTRING (112.8015158 -7.277061, 112.8010522 -7.277016)"
5560915096,5560915092,83.15794007393734,"LINESTRING (112.8015158 -7.277061, 112.8014964 -7.2771561, 112.80149 -7.2771824, 112.8014796 -7.2772027, 112.8014592 -7.2772166, 112.8014344 -7.2772273, 112.8014012 -7.2772333, 112.8010999 -7.2771964, 112.8010766 -7.27719, 112.801057 -7.2771795, 112.8010468 -7.2771647, 112.8010401 -7.2771498, 112.8010384 -7.2771308, 112.8010522 -7.277016)"
5560915096,5560915098,60.52100471995852,"LINESTRING (112.8015158 -7.277061, 112.8015494 -7.2766313, 112.8015601 -7.2765708, 112.8015747 -7.276521)"
5560915098,1722835409,50.615930227307246,"LINESTRING (112.8015747 -7.276521, 112.8016265 -7.2766535, 112.8017517 -7.2769409)"
5560915098,1722835405,36.64878941603304,"LINESTRING (112.8015747 -7.276521, 112.8015399 -7.2764317, 112.8014467 -7.2762169)"
5560915098,5560915096,60.52100471995851,"LINESTRING (112.8015747 -7.276521, 112.8015601 -7.2765708, 112.8015494 -7.2766313, 112.8015158 -7.277061)"
5560915101,5560915102,84.98070097499654,"LINESTRING (112.8008974 -7.2819384, 112.8009061 -7.2827026)"
5560915101,5560915149,37.293530591727944,"LINESTRING (112.8008974 -7.2819384, 112.8005593 -7.2819352)"
5560915101,5560915157,24.01647335434258,"LINESTRING (112.8008974 -7.2819384, 112.8010156 -7.2819406, 112.8011151 -7.2819426)"
5560915102,5560915101,84.98070097499654,"LINESTRING (112.8009061 -7.2827026, 112.8008974 -7.2819384)"
5560915102,5560915158,22.042266296724744,"LINESTRING (112.8009061 -7.2827026, 112.8011054 -7.2827172)"
5560915102,5560915106,37.777106972643224,"LINESTRING (112.8009061 -7.2827026, 112.8005636 -7.2827022)"
5560915102,6877565860,35.41029651714408,"LINESTRING (112.8009061 -7.2827026, 112.8009015 -7.2829798, 112.8009026 -7.283021)"
5560915104,5560915106,64.11832005942567,"LINESTRING (112.8005759 -7.2832787, 112.8005636 -7.2827022)"
5560915104,6402008176,32.896128830454344,"LINESTRING (112.8005759 -7.2832787, 112.8005809 -7.2835745)"
5560915104,5560915105,37.69988270253116,"LINESTRING (112.8005759 -7.2832787, 112.8002341 -7.2832793)"
5560915104,7679937241,71.92493146005013,"LINESTRING (112.8005759 -7.2832787, 112.8006817 -7.2832741, 112.8006971 -7.2832801, 112.8007031 -7.2832901, 112.8007004 -7.2835608, 112.8006957 -7.2835861, 112.8006884 -7.2836067, 112.800587 -7.2837743)"
5560915105,5560915104,37.69988270253116,"LINESTRING (112.8002341 -7.2832793, 112.8005759 -7.2832787)"
5560915105,5560915107,63.715428344793686,"LINESTRING (112.8002341 -7.2832793, 112.8002315 -7.2827063)"
5560915105,5560915150,14.46890213324475,"LINESTRING (112.8002341 -7.2832793, 112.8002365 -7.2834094)"
5560915106,5560915149,85.28794795570545,"LINESTRING (112.8005636 -7.2827022, 112.8005593 -7.2819352)"
5560915106,5560915104,64.11832005942567,"LINESTRING (112.8005636 -7.2827022, 112.8005759 -7.2832787)"
5560915106,5560915102,37.777106972643224,"LINESTRING (112.8005636 -7.2827022, 112.8009061 -7.2827026)"
5560915106,5560915107,36.63281793324426,"LINESTRING (112.8005636 -7.2827022, 112.8002315 -7.2827063)"
5560915107,5560915156,86.16669687585232,"LINESTRING (112.8002315 -7.2827063, 112.8002363 -7.2819314)"
5560915107,5560915105,63.715428344793686,"LINESTRING (112.8002315 -7.2827063, 112.8002341 -7.2832793)"
5560915107,5560915106,36.63281793324426,"LINESTRING (112.8002315 -7.2827063, 112.8005636 -7.2827022)"
5560915115,7679241613,42.82023561717119,"LINESTRING (112.8014621 -7.2756185, 112.8018497 -7.2756402)"
5560915115,3010008462,62.658998140273255,"LINESTRING (112.8014621 -7.2756185, 112.801598 -7.2757173, 112.8016961 -7.2757952, 112.8018361 -7.2759063, 112.8019093 -7.2759658)"
1365152950,1365152953,51.925797859372246,"LINESTRING (112.7994152 -7.2857149, 112.7992931 -7.2861659)"
1365152950,6618556624,193.82038560625332,"LINESTRING (112.7994152 -7.2857149, 112.7976796 -7.2859877)"
1365152950,1365152959,278.17570683267775,"LINESTRING (112.7994152 -7.2857149, 112.7998146 -7.28565, 112.7998656 -7.2856699, 112.7998797 -7.2857198, 112.7996358 -7.2866884, 112.7995665 -7.287115, 112.7995513 -7.287155, 112.7995431 -7.2871637, 112.7995358 -7.2871672, 112.7995248 -7.2871697, 112.799512 -7.2871684, 112.7990481 -7.287043)"
1365152950,12777683023,49.714760148460925,"LINESTRING (112.7994152 -7.2857149, 112.7991769 -7.285335399999997)"
1365152951,5259804547,57.739429989402204,"LINESTRING (112.7963695 -7.2861968, 112.7964417 -7.2867111)"
1365152951,6618556624,146.35902104031246,"LINESTRING (112.7963695 -7.2861968, 112.7976796 -7.2859877)"
1365152951,2536041077,25.712477433829417,"LINESTRING (112.7963695 -7.2861968, 112.7963197 -7.2860717, 112.7962905 -7.2859794)"
1365152951,12777683281,50.31844753890214,"LINESTRING (112.7963695 -7.2861968, 112.796825 -7.286221999999998)"
1365152952,1365152956,52.436133377617054,"LINESTRING (112.7978089 -7.2868772, 112.7982795 -7.2868103)"
1365152952,1365152957,51.377111275623626,"LINESTRING (112.7978089 -7.2868772, 112.7977474 -7.2864192)"
1365152952,1365152961,18.98649663134867,"LINESTRING (112.7978089 -7.2868772, 112.7978218 -7.2869549, 112.7978155 -7.2869937, 112.7977858 -7.2870374)"
1365152953,1365152957,172.797263460687,"LINESTRING (112.7992931 -7.2861659, 112.7977474 -7.2864192)"
1365152953,1365152950,51.925797859372246,"LINESTRING (112.7992931 -7.2861659, 112.7994152 -7.2857149)"
1365152953,1365152963,53.87304631081127,"LINESTRING (112.7992931 -7.2861659, 112.7991698 -7.2866347)"
1365152954,5259804547,57.270720729068195,"LINESTRING (112.7965236 -7.2872197, 112.7964417 -7.2867111)"
1365152954,7676453723,78.54776502584903,"LINESTRING (112.7965236 -7.2872197, 112.7967865 -7.2871817, 112.7972261 -7.2871043)"
1365152954,7627936392,35.3776155466417,"LINESTRING (112.7965236 -7.2872197, 112.7965452 -7.2874685, 112.7965553 -7.2875362)"
1365152956,1365152963,100.11993873448061,"LINESTRING (112.7982795 -7.2868103, 112.7991698 -7.2866347)"
1365152956,1365152952,52.436133377617054,"LINESTRING (112.7982795 -7.2868103, 112.7978089 -7.2868772)"
1365152956,1365152959,88.63520188662582,"LINESTRING (112.7982795 -7.2868103, 112.7990481 -7.287043)"
5560915134,5560915135,17.682113454103874,"LINESTRING (112.8013256 -7.2825975, 112.8014854 -7.2826102)"
5560915135,5560915134,17.682113454103874,"LINESTRING (112.8014854 -7.2826102, 112.8013256 -7.2825975)"
5560915135,6876981185,61.936736517092726,"LINESTRING (112.8014854 -7.2826102, 112.8018115 -7.2826295, 112.8018343 -7.2826369, 112.8018504 -7.2826569, 112.8018451 -7.2828404)"
5560915135,1722835441,226.21085263366905,"LINESTRING (112.8014854 -7.2826102, 112.8014709 -7.2828231, 112.8014562 -7.282879, 112.801428 -7.2829336, 112.8011319 -7.2833493, 112.8011306 -7.2833682, 112.8011409 -7.2833827, 112.8015299 -7.2836612, 112.8016345 -7.2837344, 112.801666 -7.283755, 112.8019953 -7.2839193, 112.8021126 -7.2840144)"
1365152957,1365152953,172.797263460687,"LINESTRING (112.7977474 -7.2864192, 112.7992931 -7.2861659)"
1365152957,1365152952,51.377111275623626,"LINESTRING (112.7977474 -7.2864192, 112.7978089 -7.2868772)"
1365152957,6618556624,48.55995395913861,"LINESTRING (112.7977474 -7.2864192, 112.797682 -7.2860033, 112.7976796 -7.2859877)"
1365152959,1365152963,47.34371569429701,"LINESTRING (112.7990481 -7.287043, 112.7991698 -7.2866347)"
1365152959,1365152956,88.63520188662582,"LINESTRING (112.7990481 -7.287043, 112.7982795 -7.2868103)"
1365152959,1365152950,278.17570683267775,"LINESTRING (112.7990481 -7.287043, 112.799512 -7.2871684, 112.7995248 -7.2871697, 112.7995358 -7.2871672, 112.7995431 -7.2871637, 112.7995513 -7.287155, 112.7995665 -7.287115, 112.7996358 -7.2866884, 112.7998797 -7.2857198, 112.7998656 -7.2856699, 112.7998146 -7.28565, 112.7994152 -7.2857149)"
1365152963,1365152959,47.34371569429701,"LINESTRING (112.7991698 -7.2866347, 112.7990481 -7.287043)"
1365152963,1365152953,53.87304631081127,"LINESTRING (112.7991698 -7.2866347, 112.7992931 -7.2861659)"
1365152963,1365152956,100.11993873448061,"LINESTRING (112.7991698 -7.2866347, 112.7982795 -7.2868103)"
1365152961,7874876496,50.818676744818994,"LINESTRING (112.7977858 -7.2870374, 112.7973282 -7.2870907)"
1365152961,1365152952,18.98649663134867,"LINESTRING (112.7977858 -7.2870374, 112.7978155 -7.2869937, 112.7978218 -7.2869549, 112.7978089 -7.2868772)"
1365152961,3121795711,31.41572501117138,"LINESTRING (112.7977858 -7.2870374, 112.7978278 -7.287102, 112.7978531 -7.2871337, 112.7978734 -7.2871519, 112.7978804 -7.2871554, 112.7978897 -7.2871576, 112.7978976 -7.2871573, 112.7979077 -7.2871546, 112.797918 -7.2871485, 112.7979346 -7.2871319, 112.7979452 -7.2871271, 112.7979897 -7.2871186, 112.797993 -7.2871185, 112.797995 -7.2871188, 112.7979962 -7.2871193, 112.7979975 -7.2871202, 112.7979983 -7.2871211, 112.797999 -7.2871224)"
5560915149,5560915106,85.28794795570545,"LINESTRING (112.8005593 -7.2819352, 112.8005636 -7.2827022)"
5560915149,5560915101,37.293530591727944,"LINESTRING (112.8005593 -7.2819352, 112.8008974 -7.2819384)"
5560915149,5560915156,35.62883566237241,"LINESTRING (112.8005593 -7.2819352, 112.8002363 -7.2819314)"
5560915150,5555975110,38.480459883512026,"LINESTRING (112.8002365 -7.2834094, 112.7998877 -7.2834167)"
5560915150,5560915105,14.46890213324475,"LINESTRING (112.8002365 -7.2834094, 112.8002341 -7.2832793)"
5560915150,5555975112,17.808928649671977,"LINESTRING (112.8002365 -7.2834094, 112.8002437 -7.2835694)"
5560915152,5555975110,164.54903154893384,"LINESTRING (112.799896 -7.2819369, 112.7998877 -7.2834167)"
5560915152,5560915156,37.539471439623995,"LINESTRING (112.799896 -7.2819369, 112.8002363 -7.2819314)"
5560915152,9676170378,37.40215775239983,"LINESTRING (112.799896 -7.2819369, 112.7995569 -7.2819365)"
5560915156,5560915107,86.16669687585232,"LINESTRING (112.8002363 -7.2819314, 112.8002315 -7.2827063)"
5560915156,5560915149,35.62883566237241,"LINESTRING (112.8002363 -7.2819314, 112.8005593 -7.2819352)"
5560915156,5560915152,37.539471439623995,"LINESTRING (112.8002363 -7.2819314, 112.799896 -7.2819369)"
5560915157,10223331629,4.114665014367022,"LINESTRING (112.8011151 -7.2819426, 112.8011524 -7.2819432)"
5560915157,5560915101,24.01647335434258,"LINESTRING (112.8011151 -7.2819426, 112.8010156 -7.2819406, 112.8008974 -7.2819384)"
5560915157,5560915158,86.13927659647067,"LINESTRING (112.8011151 -7.2819426, 112.8011142 -7.2819784, 112.8011132 -7.2820131, 112.8011128 -7.2820396, 112.8011054 -7.2827172)"
5560915158,5560915102,22.042266296724744,"LINESTRING (112.8011054 -7.2827172, 112.8009061 -7.2827026)"
5560915158,6877565860,50.09351933433592,"LINESTRING (112.8011054 -7.2827172, 112.8011283 -7.2827337, 112.8011413 -7.2827383, 112.8011504 -7.282749, 112.8011504 -7.282762, 112.8011467 -7.2827753, 112.8009546 -7.2830267, 112.8009345 -7.2830283, 112.8009174 -7.283024, 112.8009026 -7.283021)"
5560915158,5560915157,86.13927659647067,"LINESTRING (112.8011054 -7.2827172, 112.8011128 -7.2820396, 112.8011132 -7.2820131, 112.8011142 -7.2819784, 112.8011151 -7.2819426)"
6751581504,6402008293,37.49839897099514,"LINESTRING (112.7950484 -7.2795646, 112.7947897 -7.2797834)"
6751581504,6402008293,64.7580400690121,"LINESTRING (112.7950484 -7.2795646, 112.7951134 -7.2796564, 112.7951181 -7.2796823, 112.7951087 -7.2797049, 112.7949263 -7.2798672, 112.7948935 -7.2798752, 112.7948633 -7.2798686, 112.7947897 -7.2797834)"
6751581504,12777683119,36.06239259195443,"LINESTRING (112.7950484 -7.2795646, 112.794753 -7.279425599999998)"
6865638759,6402008180,12.630483348062565,"LINESTRING (112.7936969 -7.2881351, 112.7936461 -7.2882369)"
6865638759,6865638760,47.658208282295305,"LINESTRING (112.7936969 -7.2881351, 112.793266 -7.2881669)"
6865638759,6865638761,52.70472034971684,"LINESTRING (112.7936969 -7.2881351, 112.793857 -7.2878145, 112.7938836 -7.2877937, 112.7939165 -7.2877877, 112.7939658 -7.2877805)"
6865638760,6865638759,47.658208282295305,"LINESTRING (112.793266 -7.2881669, 112.7936969 -7.2881351)"
6865638761,1362399443,39.49712882448961,"LINESTRING (112.7939658 -7.2877805, 112.7943201 -7.2877289)"
6865638761,6865638762,40.26476522862211,"LINESTRING (112.7939658 -7.2877805, 112.7939151 -7.2874219)"
6865638761,6865638759,52.70472034971684,"LINESTRING (112.7939658 -7.2877805, 112.7939165 -7.2877877, 112.7938836 -7.2877937, 112.793857 -7.2878145, 112.7936969 -7.2881351)"
6865638762,6865638761,40.26476522862211,"LINESTRING (112.7939151 -7.2874219, 112.7939658 -7.2877805)"
6865638765,6402008238,10.13976361403637,"LINESTRING (112.7920539 -7.288859, 112.7921458 -7.2888614)"
6865638765,1847218003,83.63155999074246,"LINESTRING (112.7920539 -7.288859, 112.7912958 -7.2888444)"
6865638765,6402008235,59.75981620498288,"LINESTRING (112.7920539 -7.288859, 112.7919893 -7.2888293, 112.7919316 -7.2887894, 112.7918914 -7.2887296, 112.791886 -7.2886524, 112.7918968 -7.2885886, 112.7919289 -7.288534, 112.7920114 -7.2884464)"
3010008433,6402008145,13.250556952763375,"LINESTRING (112.7950921 -7.2757742, 112.7950783 -7.2758115, 112.7950487 -7.2758382, 112.79501 -7.2758485)"
